tenant_id,graph_task_id,plan_id,bucket_id,title,percent_complete,priority,due_date,assignee_ids,created_by,created_at_graph,last_modified_by,last_modified_at_graph,etag,raw,synced_at,soft_deleted_at
a1b2c3d4-e5f6-7890-abcd-ef1234567890,1b42846419a64261ad1cdd06c022,06e0a9c2d4ab497f8212b832faf2,41513520aa85468f932f8855b355,Implement zero-trust network access (ZTNA) model,20,1,2026-07-18T07:00:00.000Z,"{75c502c2-5855-4f87-8049-4e2481ffa169,c7b6be19-561a-40f8-b3c0-0c5fd54e979b,a92d8c73-ef27-41bd-99b3-905f5adb256f}",b2d0da32-671a-4b0e-a284-317936e34cfa,2026-05-08T07:00:00.000Z,b2d0da32-671a-4b0e-a284-317936e34cfa,2026-05-08T07:00:00.000Z,"W/""JzEtMWI0Mjg0NjQxOWE2NDI2Cg==""","{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#planner/tasks/$entity"",""id"":""1b42846419a64261ad1cdd06c022"",""planId"":""06e0a9c2d4ab497f8212b832faf2"",""bucketId"":""41513520aa85468f932f8855b355"",""title"":""Implement zero-trust network access (ZTNA) model"",""orderHint"":""780703!"",""assigneePriority"":""53249!"",""percentComplete"":20,""priority"":1,""startDateTime"":null,""dueDateTime"":""2026-07-18T07:00:00.000Z"",""createdDateTime"":""2026-05-08T07:00:00.000Z"",""completedDateTime"":null,""hasDescription"":true,""previewType"":""description"",""referenceCount"":0,""checklistItemCount"":8,""activeChecklistItemCount"":8,""conversationThreadId"":null,""createdBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""completedBy"":null,""assignments"":{""75c502c2-5855-4f87-8049-4e2481ffa169"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""20233!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""},""c7b6be19-561a-40f8-b3c0-0c5fd54e979b"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""64774!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""},""a92d8c73-ef27-41bd-99b3-905f5adb256f"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""68956!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""}},""appliedCategories"":{""category1"":false,""category2"":false,""category3"":false,""category4"":false,""category5"":false,""category6"":false},""@odata.etag"":""W/\""JzEtMWI0Mjg0NjQxOWE2NDI2Cg==\""""}",2026-05-19T07:00:00+00:00,
a1b2c3d4-e5f6-7890-abcd-ef1234567890,d185fda7fc68460882b82e9144f5,06e0a9c2d4ab497f8212b832faf2,29c140a579ed41108b6fd441b0cd,Enable MFA for all staff Microsoft 365 accounts,100,1,2026-05-05T07:00:00.000Z,{98138dfd-a67a-414f-aaaa-84c1a9988b1b},b2d0da32-671a-4b0e-a284-317936e34cfa,2026-05-04T07:00:00.000Z,b2d0da32-671a-4b0e-a284-317936e34cfa,2026-05-04T07:00:00.000Z,"W/""JzEtZDE4NWZkYTdmYzY4NDYwCg==""","{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#planner/tasks/$entity"",""id"":""d185fda7fc68460882b82e9144f5"",""planId"":""06e0a9c2d4ab497f8212b832faf2"",""bucketId"":""29c140a579ed41108b6fd441b0cd"",""title"":""Enable MFA for all staff Microsoft 365 accounts"",""orderHint"":""575149!"",""assigneePriority"":""65685!"",""percentComplete"":100,""priority"":1,""startDateTime"":null,""dueDateTime"":""2026-05-05T07:00:00.000Z"",""createdDateTime"":""2026-05-04T07:00:00.000Z"",""completedDateTime"":""2026-05-18T07:00:00.000Z"",""hasDescription"":true,""previewType"":""description"",""referenceCount"":0,""checklistItemCount"":7,""activeChecklistItemCount"":7,""conversationThreadId"":null,""createdBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""completedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""98138dfd-a67a-414f-aaaa-84c1a9988b1b""}},""assignments"":{""98138dfd-a67a-414f-aaaa-84c1a9988b1b"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""83237!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""}},""appliedCategories"":{""category1"":false,""category2"":false,""category3"":false,""category4"":false,""category5"":false,""category6"":false},""@odata.etag"":""W/\""JzEtZDE4NWZkYTdmYzY4NDYwCg==\""""}",2026-05-19T07:00:00+00:00,
a1b2c3d4-e5f6-7890-abcd-ef1234567890,828300bc984e44e6b3e9f56f70cb,06e0a9c2d4ab497f8212b832faf2,c7acfa82de91473999945de53e28,Review and rotate all production secrets and API keys,70,1,2026-05-26T07:00:00.000Z,"{e2785795-4a3e-4e76-88d9-bb7e6ce77bfd,75c502c2-5855-4f87-8049-4e2481ffa169,c7b6be19-561a-40f8-b3c0-0c5fd54e979b}",b2d0da32-671a-4b0e-a284-317936e34cfa,2026-04-08T07:00:00.000Z,b2d0da32-671a-4b0e-a284-317936e34cfa,2026-04-08T07:00:00.000Z,"W/""JzEtODI4MzAwYmM5ODRlNDRlCg==""","{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#planner/tasks/$entity"",""id"":""828300bc984e44e6b3e9f56f70cb"",""planId"":""06e0a9c2d4ab497f8212b832faf2"",""bucketId"":""c7acfa82de91473999945de53e28"",""title"":""Review and rotate all production secrets and API keys"",""orderHint"":""649702!"",""assigneePriority"":""87994!"",""percentComplete"":70,""priority"":1,""startDateTime"":null,""dueDateTime"":""2026-05-26T07:00:00.000Z"",""createdDateTime"":""2026-04-08T07:00:00.000Z"",""completedDateTime"":null,""hasDescription"":true,""previewType"":""description"",""referenceCount"":0,""checklistItemCount"":8,""activeChecklistItemCount"":8,""conversationThreadId"":null,""createdBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""completedBy"":null,""assignments"":{""e2785795-4a3e-4e76-88d9-bb7e6ce77bfd"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""6198!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""},""75c502c2-5855-4f87-8049-4e2481ffa169"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""98464!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""},""c7b6be19-561a-40f8-b3c0-0c5fd54e979b"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""75645!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""}},""appliedCategories"":{""category1"":false,""category2"":false,""category3"":false,""category4"":false,""category5"":false,""category6"":false},""@odata.etag"":""W/\""JzEtODI4MzAwYmM5ODRlNDRlCg==\""""}",2026-05-19T07:00:00+00:00,
a1b2c3d4-e5f6-7890-abcd-ef1234567890,abbfc54b4ec04f9a83d259500d60,06e0a9c2d4ab497f8212b832faf2,5ccd1b5839b04fd78d481e56a6a3,Implement SIEM for centralized log monitoring and alerting,0,2,2026-07-03T07:00:00.000Z,"{c7b6be19-561a-40f8-b3c0-0c5fd54e979b,a92d8c73-ef27-41bd-99b3-905f5adb256f,3dadc4a4-539b-4682-9f2f-1c2d90c49a53}",b2d0da32-671a-4b0e-a284-317936e34cfa,2026-05-06T07:00:00.000Z,b2d0da32-671a-4b0e-a284-317936e34cfa,2026-05-06T07:00:00.000Z,"W/""JzEtYWJiZmM1NGI0ZWMwNGY5Cg==""","{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#planner/tasks/$entity"",""id"":""abbfc54b4ec04f9a83d259500d60"",""planId"":""06e0a9c2d4ab497f8212b832faf2"",""bucketId"":""5ccd1b5839b04fd78d481e56a6a3"",""title"":""Implement SIEM for centralized log monitoring and alerting"",""orderHint"":""549070!"",""assigneePriority"":""19932!"",""percentComplete"":0,""priority"":2,""startDateTime"":null,""dueDateTime"":""2026-07-03T07:00:00.000Z"",""createdDateTime"":""2026-05-06T07:00:00.000Z"",""completedDateTime"":null,""hasDescription"":true,""previewType"":""description"",""referenceCount"":0,""checklistItemCount"":9,""activeChecklistItemCount"":9,""conversationThreadId"":null,""createdBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""completedBy"":null,""assignments"":{""c7b6be19-561a-40f8-b3c0-0c5fd54e979b"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""19628!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""},""a92d8c73-ef27-41bd-99b3-905f5adb256f"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""17512!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""},""3dadc4a4-539b-4682-9f2f-1c2d90c49a53"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""28878!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""}},""appliedCategories"":{""category1"":false,""category2"":false,""category3"":false,""category4"":false,""category5"":false,""category6"":false},""@odata.etag"":""W/\""JzEtYWJiZmM1NGI0ZWMwNGY5Cg==\""""}",2026-05-19T07:00:00+00:00,
a1b2c3d4-e5f6-7890-abcd-ef1234567890,17493ab14fc5426d97d7796e5cd9,06e0a9c2d4ab497f8212b832faf2,41513520aa85468f932f8855b355,Security awareness training for all staff,50,2,2026-06-02T07:00:00.000Z,{b7c75ba3-3026-481b-ae2a-dd23df5c0304},b2d0da32-671a-4b0e-a284-317936e34cfa,2026-03-23T07:00:00.000Z,b2d0da32-671a-4b0e-a284-317936e34cfa,2026-03-23T07:00:00.000Z,"W/""JzEtMTc0OTNhYjE0ZmM1NDI2Cg==""","{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#planner/tasks/$entity"",""id"":""17493ab14fc5426d97d7796e5cd9"",""planId"":""06e0a9c2d4ab497f8212b832faf2"",""bucketId"":""41513520aa85468f932f8855b355"",""title"":""Security awareness training for all staff"",""orderHint"":""665572!"",""assigneePriority"":""1160!"",""percentComplete"":50,""priority"":2,""startDateTime"":null,""dueDateTime"":""2026-06-02T07:00:00.000Z"",""createdDateTime"":""2026-03-23T07:00:00.000Z"",""completedDateTime"":null,""hasDescription"":true,""previewType"":""description"",""referenceCount"":0,""checklistItemCount"":7,""activeChecklistItemCount"":7,""conversationThreadId"":null,""createdBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""completedBy"":null,""assignments"":{""b7c75ba3-3026-481b-ae2a-dd23df5c0304"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""73580!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""}},""appliedCategories"":{""category1"":false,""category2"":false,""category3"":false,""category4"":false,""category5"":false,""category6"":false},""@odata.etag"":""W/\""JzEtMTc0OTNhYjE0ZmM1NDI2Cg==\""""}",2026-05-19T07:00:00+00:00,
a1b2c3d4-e5f6-7890-abcd-ef1234567890,dcb48f67555e4f939fd9e8441e51,06e0a9c2d4ab497f8212b832faf2,41513520aa85468f932f8855b355,GDPR compliance audit and data mapping exercise,30,1,2026-07-03T07:00:00.000Z,"{ffe94729-67ac-4c71-b2b7-15f9ff4a401f,2ae27d89-cf94-4fc4-9f6e-246c93379f80}",b2d0da32-671a-4b0e-a284-317936e34cfa,2026-03-23T07:00:00.000Z,b2d0da32-671a-4b0e-a284-317936e34cfa,2026-03-23T07:00:00.000Z,"W/""JzEtZGNiNDhmNjc1NTVlNGY5Cg==""","{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#planner/tasks/$entity"",""id"":""dcb48f67555e4f939fd9e8441e51"",""planId"":""06e0a9c2d4ab497f8212b832faf2"",""bucketId"":""41513520aa85468f932f8855b355"",""title"":""GDPR compliance audit and data mapping exercise"",""orderHint"":""765065!"",""assigneePriority"":""78268!"",""percentComplete"":30,""priority"":1,""startDateTime"":null,""dueDateTime"":""2026-07-03T07:00:00.000Z"",""createdDateTime"":""2026-03-23T07:00:00.000Z"",""completedDateTime"":null,""hasDescription"":true,""previewType"":""description"",""referenceCount"":0,""checklistItemCount"":8,""activeChecklistItemCount"":8,""conversationThreadId"":null,""createdBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""completedBy"":null,""assignments"":{""ffe94729-67ac-4c71-b2b7-15f9ff4a401f"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""40223!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""},""2ae27d89-cf94-4fc4-9f6e-246c93379f80"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""28483!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""}},""appliedCategories"":{""category1"":false,""category2"":false,""category3"":false,""category4"":false,""category5"":false,""category6"":false},""@odata.etag"":""W/\""JzEtZGNiNDhmNjc1NTVlNGY5Cg==\""""}",2026-05-19T07:00:00+00:00,
a1b2c3d4-e5f6-7890-abcd-ef1234567890,9114d9844d5b4c979817ed33c87f,06e0a9c2d4ab497f8212b832faf2,5ccd1b5839b04fd78d481e56a6a3,Implement code signing for all release artifacts,0,2,2026-06-18T07:00:00.000Z,"{e2785795-4a3e-4e76-88d9-bb7e6ce77bfd,50138186-c833-44b7-a712-3590fdc543e1}",b2d0da32-671a-4b0e-a284-317936e34cfa,2026-04-01T07:00:00.000Z,b2d0da32-671a-4b0e-a284-317936e34cfa,2026-04-01T07:00:00.000Z,"W/""JzEtOTExNGQ5ODQ0ZDViNGM5Cg==""","{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#planner/tasks/$entity"",""id"":""9114d9844d5b4c979817ed33c87f"",""planId"":""06e0a9c2d4ab497f8212b832faf2"",""bucketId"":""5ccd1b5839b04fd78d481e56a6a3"",""title"":""Implement code signing for all release artifacts"",""orderHint"":""609102!"",""assigneePriority"":""40931!"",""percentComplete"":0,""priority"":2,""startDateTime"":null,""dueDateTime"":""2026-06-18T07:00:00.000Z"",""createdDateTime"":""2026-04-01T07:00:00.000Z"",""completedDateTime"":null,""hasDescription"":true,""previewType"":""description"",""referenceCount"":0,""checklistItemCount"":7,""activeChecklistItemCount"":7,""conversationThreadId"":null,""createdBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""completedBy"":null,""assignments"":{""e2785795-4a3e-4e76-88d9-bb7e6ce77bfd"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""99576!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""},""50138186-c833-44b7-a712-3590fdc543e1"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""60227!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""b2d0da32-671a-4b0e-a284-317936e34cfa""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""}},""appliedCategories"":{""category1"":false,""category2"":false,""category3"":false,""category4"":false,""category5"":false,""category6"":false},""@odata.etag"":""W/\""JzEtOTExNGQ5ODQ0ZDViNGM5Cg==\""""}",2026-05-19T07:00:00+00:00,
a1b2c3d4-e5f6-7890-abcd-ef1234567890,33689c2483ac4fdab8d26509e41c,591f209fe61c4ca9923437bb9462,1df5fdb8e7ac42ba863084e0fc91,Define Q3 2026 product roadmap and prioritization,60,1,2026-05-26T07:00:00.000Z,"{f169a203-2b09-4a4e-98b9-98b6f89a3819,31cc1fac-8473-4c95-961d-494fce1e0455}",f169a203-2b09-4a4e-98b9-98b6f89a3819,2026-04-29T07:00:00.000Z,f169a203-2b09-4a4e-98b9-98b6f89a3819,2026-04-29T07:00:00.000Z,"W/""JzEtMzM2ODljMjQ4M2FjNGZkCg==""","{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#planner/tasks/$entity"",""id"":""33689c2483ac4fdab8d26509e41c"",""planId"":""591f209fe61c4ca9923437bb9462"",""bucketId"":""1df5fdb8e7ac42ba863084e0fc91"",""title"":""Define Q3 2026 product roadmap and prioritization"",""orderHint"":""340509!"",""assigneePriority"":""82298!"",""percentComplete"":60,""priority"":1,""startDateTime"":null,""dueDateTime"":""2026-05-26T07:00:00.000Z"",""createdDateTime"":""2026-04-29T07:00:00.000Z"",""completedDateTime"":null,""hasDescription"":true,""previewType"":""description"",""referenceCount"":0,""checklistItemCount"":7,""activeChecklistItemCount"":7,""conversationThreadId"":null,""createdBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""f169a203-2b09-4a4e-98b9-98b6f89a3819""}},""completedBy"":null,""assignments"":{""f169a203-2b09-4a4e-98b9-98b6f89a3819"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""54005!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""f169a203-2b09-4a4e-98b9-98b6f89a3819""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""},""31cc1fac-8473-4c95-961d-494fce1e0455"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""69991!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""f169a203-2b09-4a4e-98b9-98b6f89a3819""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""}},""appliedCategories"":{""category1"":false,""category2"":false,""category3"":false,""category4"":false,""category5"":false,""category6"":false},""@odata.etag"":""W/\""JzEtMzM2ODljMjQ4M2FjNGZkCg==\""""}",2026-05-19T07:00:00+00:00,
a1b2c3d4-e5f6-7890-abcd-ef1234567890,fe45a08d16fd4bcfb3ca039549fb,591f209fe61c4ca9923437bb9462,9acd1ec929f64e02b1ed3cbf26c5,Stakeholder interviews for new feature discovery,40,2,2026-06-02T07:00:00.000Z,"{bc0aeedb-acad-4311-b059-d24a46aff0d2,c333de1c-768d-4d35-bee1-fd782c711014,25678646-5382-49ba-983a-86102d138dad}",f169a203-2b09-4a4e-98b9-98b6f89a3819,2026-05-09T07:00:00.000Z,f169a203-2b09-4a4e-98b9-98b6f89a3819,2026-05-09T07:00:00.000Z,"W/""JzEtZmU0NWEwOGQxNmZkNGJjCg==""","{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#planner/tasks/$entity"",""id"":""fe45a08d16fd4bcfb3ca039549fb"",""planId"":""591f209fe61c4ca9923437bb9462"",""bucketId"":""9acd1ec929f64e02b1ed3cbf26c5"",""title"":""Stakeholder interviews for new feature discovery"",""orderHint"":""700619!"",""assigneePriority"":""93670!"",""percentComplete"":40,""priority"":2,""startDateTime"":null,""dueDateTime"":""2026-06-02T07:00:00.000Z"",""createdDateTime"":""2026-05-09T07:00:00.000Z"",""completedDateTime"":null,""hasDescription"":true,""previewType"":""description"",""referenceCount"":0,""checklistItemCount"":7,""activeChecklistItemCount"":7,""conversationThreadId"":null,""createdBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""f169a203-2b09-4a4e-98b9-98b6f89a3819""}},""completedBy"":null,""assignments"":{""bc0aeedb-acad-4311-b059-d24a46aff0d2"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""24180!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""f169a203-2b09-4a4e-98b9-98b6f89a3819""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""},""c333de1c-768d-4d35-bee1-fd782c711014"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""28444!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""f169a203-2b09-4a4e-98b9-98b6f89a3819""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""},""25678646-5382-49ba-983a-86102d138dad"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""61967!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""f169a203-2b09-4a4e-98b9-98b6f89a3819""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""}},""appliedCategories"":{""category1"":false,""category2"":false,""category3"":false,""category4"":false,""category5"":false,""category6"":false},""@odata.etag"":""W/\""JzEtZmU0NWEwOGQxNmZkNGJjCg==\""""}",2026-05-19T07:00:00+00:00,
a1b2c3d4-e5f6-7890-abcd-ef1234567890,22ce4d4295e14a3abf1c343341ec,591f209fe61c4ca9923437bb9462,9acd1ec929f64e02b1ed3cbf26c5,Write PRD for AI-powered task assignment recommendation,20,1,2026-06-09T07:00:00.000Z,"{f169a203-2b09-4a4e-98b9-98b6f89a3819,ffe94729-67ac-4c71-b2b7-15f9ff4a401f}",f169a203-2b09-4a4e-98b9-98b6f89a3819,2026-04-22T07:00:00.000Z,f169a203-2b09-4a4e-98b9-98b6f89a3819,2026-04-22T07:00:00.000Z,"W/""JzEtMjJjZTRkNDI5NWUxNGEzCg==""","{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#planner/tasks/$entity"",""id"":""22ce4d4295e14a3abf1c343341ec"",""planId"":""591f209fe61c4ca9923437bb9462"",""bucketId"":""9acd1ec929f64e02b1ed3cbf26c5"",""title"":""Write PRD for AI-powered task assignment recommendation"",""orderHint"":""579326!"",""assigneePriority"":""23875!"",""percentComplete"":20,""priority"":1,""startDateTime"":null,""dueDateTime"":""2026-06-09T07:00:00.000Z"",""createdDateTime"":""2026-04-22T07:00:00.000Z"",""completedDateTime"":null,""hasDescription"":true,""previewType"":""description"",""referenceCount"":0,""checklistItemCount"":7,""activeChecklistItemCount"":7,""conversationThreadId"":null,""createdBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""f169a203-2b09-4a4e-98b9-98b6f89a3819""}},""completedBy"":null,""assignments"":{""f169a203-2b09-4a4e-98b9-98b6f89a3819"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""37936!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""f169a203-2b09-4a4e-98b9-98b6f89a3819""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""},""ffe94729-67ac-4c71-b2b7-15f9ff4a401f"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""84671!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""f169a203-2b09-4a4e-98b9-98b6f89a3819""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""}},""appliedCategories"":{""category1"":false,""category2"":false,""category3"":false,""category4"":false,""category5"":false,""category6"":false},""@odata.etag"":""W/\""JzEtMjJjZTRkNDI5NWUxNGEzCg==\""""}",2026-05-19T07:00:00+00:00,
a1b2c3d4-e5f6-7890-abcd-ef1234567890,519acd336f304391826146d06f3d,591f209fe61c4ca9923437bb9462,665f9df3827f4c398aebaf90bb2a,User journey mapping for onboarding flow,0,2,2026-06-16T07:00:00.000Z,"{31cc1fac-8473-4c95-961d-494fce1e0455,bc0aeedb-acad-4311-b059-d24a46aff0d2}",f169a203-2b09-4a4e-98b9-98b6f89a3819,2026-05-17T07:00:00.000Z,f169a203-2b09-4a4e-98b9-98b6f89a3819,2026-05-17T07:00:00.000Z,"W/""JzEtNTE5YWNkMzM2ZjMwNDM5Cg==""","{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#planner/tasks/$entity"",""id"":""519acd336f304391826146d06f3d"",""planId"":""591f209fe61c4ca9923437bb9462"",""bucketId"":""665f9df3827f4c398aebaf90bb2a"",""title"":""User journey mapping for onboarding flow"",""orderHint"":""238949!"",""assigneePriority"":""4525!"",""percentComplete"":0,""priority"":2,""startDateTime"":null,""dueDateTime"":""2026-06-16T07:00:00.000Z"",""createdDateTime"":""2026-05-17T07:00:00.000Z"",""completedDateTime"":null,""hasDescription"":true,""previewType"":""description"",""referenceCount"":0,""checklistItemCount"":7,""activeChecklistItemCount"":7,""conversationThreadId"":null,""createdBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""f169a203-2b09-4a4e-98b9-98b6f89a3819""}},""completedBy"":null,""assignments"":{""31cc1fac-8473-4c95-961d-494fce1e0455"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""39683!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""f169a203-2b09-4a4e-98b9-98b6f89a3819""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""},""bc0aeedb-acad-4311-b059-d24a46aff0d2"":{""@odata.type"":""#microsoft.graph.plannerAssignment"",""orderHint"":""87566!"",""assignedBy"":{""@odata.type"":""#microsoft.graph.identitySet"",""user"":{""id"":""f169a203-2b09-4a4e-98b9-98b6f89a3819""}},""assignedDateTime"":""2026-05-19T07:00:00+00:00""}},""appliedCategories"":{""category1"":false,""category2"":false,""category3"":false,""category4"":false,""category5"":false,""category6"":false},""@odata.etag"":""W/\""JzEtNTE5YWNkMzM2ZjMwNDM5Cg==\""""}",2026-05-19T07:00:00+00:00,
